TexteA,TextB,TextAPT,TextBPT,TFIDF,Jaccard_Distance,Levenshtein_Distance,NGram-Similarity,EXPECTED,RESULT,Score Keywords,Score entities
"Mitt Romney's plan would cut taxes for millionaires while raising them for the middle class, says Martin O'Malley",Joe Biden says Mitt Romney’s plan will raise taxes on Social Security benefits,mitt romneys plan would cut taxes millionaires raising middle class martin omalley ,joe biden mitt romneys plan raise taxes social security benefits ,0.23,0.2222222222222222,60,0.18181818181818182,ST,N,0.0,0.5838858018007536
R.I. Bishop Thomas Tobin says abortions make up 94% of Planned Parent services for pregnant women,"97% of Planned Parenthood's work is mammograms, preventive care, O'Malley says",ri bishop thomas tobin abortions make 94 planned parent services pregnant women ,97 planned parenthoods work mammograms preventive care omalley ,0.05,0.05263157894736842,60,0.0,ST,N,0.0,0.0
"Sen. Sheldon Whitehouse says U.S. spends 18 percent of its GDP on healthcare, far more than other nations","U.S. Sen. Sheldon Whitehouse says proposal would keep Social Security, solvent through 2033, alive for 75 additional years",sen sheldon whitehouse us spends eighteen percent gdp healthcare far nations ,us sen sheldon whitehouse proposal would keep social security solvent 2033 alive seventyfive additional years ,0.19,0.18181818181818182,66,0.125,N,N,0.43161341897075156,0.09232139829308136
Republican U.S. Senate candidate Barry Hinckley says decision to uphold Obama health plan will add trillions of dollars in debt,U.S. Senate candidate Barry Hinckley says Sen. Sheldon Whitehouse will have added nearly $8 trillion to the national debt during his first term,republican us senate candidate barry hinckley decision uphold obama health plan add trillions dollars debt ,us senate candidate barry hinckley sen sheldon whitehouse added nearly 8 trillion national debt first term ,0.25,0.24,60,0.2777777777777778,E,N,0.43161341897075156,0.6557594686589453
"Self-defense deaths in Florida have increased dramatically since 'stand your ground' became law in 2005, lawmaker claims",Radio ad by Democratic PAC blames Trayvon Martin death on Florida's 'stand your ground' law,selfdefense deaths florida increased dramatically since stand ground became law 2005 lawmaker claims ,radio ad democratic pac blames trayvon martin death floridas stand ground law ,0.14,0.13636363636363635,76,0.07692307692307693,ST,N,0.0,0.15115262198266932
Wisconsin Gov. Scott Walker says Democratic senators “rammed through” repair bill without hearings in 2009,Wisconsin state Sen. Jon Erpenbach claims there is no urgency to pass budget repair bill,wisconsin gov scott walker democratic senators rammed repair bill without hearings two thousand nine ,wisconsin state sen jon erpenbach claims urgency pass budget repair bill ,0.14,0.13636363636363635,69,0.0,ST,N,0.20199309249791836,0.33049590446429195
Has Scott Walker changed his view on ethanol mandates?,Scott Walker disavows support for path to citizenship,scott walker changed view ethanol mandates ,scott walker disavows support path citizenship ,0.2,0.2,28,0.0,N,N,0.2605556710562624,0.4716461491506644
Gina Raimondo says Providence taxes rose nearly 27 percent under Mayor Angel Taveras,"Mayor Angel Taveras says crime rate, shootings have decreased in Providence",gina raimondo providence taxes rose nearly twentyseven percent mayor angel taveras ,mayor angel taveras crime rate shootings decreased providence ,0.27,0.26666666666666666,63,0.1111111111111111,N,N,0.12735952979479354,0.08704446792504217
"Wisconsin Gov. Scott Walker says an alternative to state employee health and pension changes is bumping 200,000 children out of Medicaid",Fitzgerald: Wisconsin legislators would have to give up the same amount of pay as other state employees,wisconsin gov scott walker alternative state employee health pension changes bumping 200000 children medicaid ,fitzgerald wisconsin legislators would give amount pay state employees ,0.1,0.09523809523809523,85,0.0,N,N,0.0,0.1963538799734189
"Is the ""Ground Zero Mosque"" at Ground Zero?","Mayor Michael Bloomberg argues against ""no-mosque zone""; says there's already a mosque four blocks from Ground Zero",ground zero mosque ground zero ,mayor michael bloomberg argues nomosque zone theres already mosque four blocks ground zero ,0.35,0.23076923076923078,63,0.0,ST,N,0.20199309249791836,0.5584127820651653
Brendan Doherty says most of the David Cicilline campaign is funded by big political action committees,"Brendan Doherty says U.S. Rep. David Cicilline, when he was a state representative, opposed mandatory sentences for people convicted of domestic violence and child abuse",brendan doherty david cicilline campaign funded big political action committees ,brendan doherty us rep david cicilline state representative opposed mandatory sentences people convicted domestic violence child abuse ,0.18,0.17391304347826086,80,0.07142857142857142,N,N,0.22576484600261607,0.14577994856555232
Ryan says wealthy taxpayers get most of the deductions in the tax code,Joe Biden says Mitt Romney’s plan will raise taxes on Social Security benefits,ryan wealthy taxpayers get deductions tax code ,joe biden mitt romneys plan raise taxes social security benefits ,0.0,0.0,52,0.0,N,N,0.0,0.5837928148678763
Did Scott Walker flip-flop on how budget shortfalls are measured??,Scott Walker disavows support for path to citizenship,scott walker flipflop budget shortfalls measured ,scott walker disavows support path citizenship ,0.2,0.2,28,0.0,N,N,0.2605556710562624,0.5537528826695526
"U. S. Rep. David Cicilline says that when he was mayor of Providence, the city’s internal auditor was not blocked from accessing financial records",U.S. Rep. David Cicilline says the U.S. has more oil rigs in operation than all other countries combined,u rep david cicilline mayor providence citys internal auditor blocked accessing financial records ,us rep david cicilline us oil rigs operation countries combined ,0.14,0.15789473684210525,56,0.25,N,N,0.09193998174078082,0.40735260428856745
"60 Plus Association, with spokesman Pat Boone, says the IPAB is like ""a Medicare IRS""",Rep. Allen West turns to talking points on 2010 health care law,sixty plus association spokesman pat boone ipab like medicare irs ,rep allen west turns talking points two thousand ten health care law ,0.0,0.0,53,0.0,N,N,0.0,0.19656009549139306
Rebecca Kleefisch says Wisconsin ranks first among states in manufacturing jobs per capita,Scott Walker says 2013 job growth in Wisconsin was best since 1990s,rebecca kleefisch wisconsin ranks first among states manufacturing jobs per capita ,scott walker two thousand thirteen job growth wisconsin best since 1990s ,0.05,0.047619047619047616,67,0.0,ST,N,0.0,0.18239645057969034
Nancy Pelosi says more private sector jobs created in 2010 than in eight years under Bush,Nancy Pelosi says jobs increased faster in 2010 than in eight years under Bush,nancy pelosi private sector jobs created two thousand ten eight years bush ,nancy pelosi jobs increased faster two thousand ten eight years bush ,0.65,0.6428571428571429,21,0.5,E,E,0.33609692727625756,0.2916722353168034
"John Boehner says Keystone XL pipeline would create 100,000 jobs",Thune says Keystone XL pipeline has minimal impact on environment,john boehner keystone xl pipeline would create 100000 jobs ,thune keystone xl pipeline minimal impact environment ,0.24,0.23076923076923078,32,0.25,ST,N,0.0,0.052249853500008124
R.I. congressional candidate John Matson says U.S. Rep. James Langevin is still paying off debt from his 1994 campaign for secretary of state,U.S. Senate candidate Barry Hinckley says Sen. Sheldon Whitehouse will have added nearly $8 trillion to the national debt during his first term,ri congressional candidate john matson us rep james langevin still paying debt one thousand nine hundred ninetyfour campaign secretary state ,us senate candidate barry hinckley sen sheldon whitehouse added nearly 8 trillion national debt first term ,0.1,0.09090909090909091,98,0.0,N,N,0.10163066979112656,0.0
Meme resurrects bogus claim from 2014 about Loretta Lynch helping Bill Clinton in Whitewater probe,Breitbart gets the wrong Loretta Lynch in Whitewater claim,meme resurrects bogus claim two thousand fourteen loretta lynch helping bill clinton whitewater probe ,breitbart gets wrong loretta lynch whitewater claim ,0.26,0.23529411764705882,65,0.0,ST,N,0.1707761131901165,0.049461449278398094
Scott Walker says typical property tax bill this year will be lower than in 2010,"Scott Walker claims credit for $816 in property tax savings over ""where things were headed""",scott walker typical property tax bill year lower two thousand ten ,scott walker claims credit 816 property tax savings things headed ,0.24,0.23529411764705882,41,0.0,N,ST,1.0000000000000002,0.6649279640474847
"On supporting 2015 right to work legislation, a Scott Walker reversal",Did Scott Walker say forced ultrasounds to get an abortion are 'a cool thing'?,supporting two thousand fifteen right work legislation scott walker reversal ,scott walker forced ultrasounds get abortion cool thing ,0.13,0.125,57,0.0,N,N,0.0,0.5572527409170652
U.S. Senate candidate Barry Hinckley says 80 percent of Egyptians oppose receiving foreign aid from the United States,"U.S. Senate candidate Barry Hinckley says the nation's tax code is 80,000 pages",us senate candidate barry hinckley eighty percent egyptians oppose receiving foreign aid united states ,us senate candidate barry hinckley nations tax code 80000 pages ,0.27,0.2631578947368421,52,0.45454545454545453,N,N,0.29121941856368966,0.6717167768628542
Rep. Brett Hulsey says Wisconsin has created fewer jobs every year Scott Walker has been governor,Is Scott Walker right that there are more people working than ever?,rep brett hulsey wisconsin created fewer jobs every year scott walker governor ,scott walker right people working ever ,0.14,0.125,59,0.0,N,N,0.0,0.3678487567910634
Has Scott Walker changed his view on ethanol mandates?,Scott Walker wants to cut college budgets by 13% and spend $500 million for an NBA arena?,scott walker changed view ethanol mandates ,scott walker wants cut college budgets 13 spend 500 million nba arena ,0.14,0.125,44,0.0,N,N,0.0,0.4164528374294298
"Despite deliberate actions, Scott Walker calls change to university mission a ""drafting error""",Scott Walker wants to cut college budgets by 13% and spend $500 million for an NBA arena?,despite deliberate actions scott walker calls change university mission drafting error ,scott walker wants cut college budgets 13 spend 500 million nba arena ,0.1,0.09523809523809523,59,0.0,N,N,0.0,0.3950451550401552
Former R.I. gubernatorial candidate John Robitaille says unemployment dropped in every state that elected a Republican governor in 2010,University of Rhode Island president David Dooley says that average salaries at URI are the second-lowest among New England’s state universities,former ri gubernatorial candidate john robitaille unemployment dropped every state elected republican governor two thousand ten ,university rhode island president david dooley average salaries uri secondlowest among new englands state universities ,0.03,0.03333333333333333,101,0.0,N,N,0.1707761131901165,0.0
